time,Unix_1h,Open_1h,High_1h,Low_1h,Close_1h,Volume BTC_1h,Volume USDT_1h,tradecount_1h,Unix_d,Open_d,High_d,Low_d,Close_d,Volume BTC_d,Volume USDT_d,tradecount_d,sma_20,sma_50,rsi,macd,signal_line,target
2024-10-09,0.9961817487590681,0.843857834346125,0.8441153376997769,0.8454672557639985,0.8464891739434719,0.010390783534526082,0.031422167132965556,0.14925632998120272,0.9961817487590681,0.843857834346125,0.8406642506081518,0.8389827181294498,0.8220408311617395,0.02601399141045183,0.07064691265603029,0.24085835265476926,0.9485888892975722,0.9164368522680016,0.3473582720945352,0.07600827782233377,0.11094725612999679,0
2024-10-08,0.9957999236349746,0.8447666209864606,0.8486768852804953,0.8476727791692392,0.8522192766007499,0.011876124608581744,0.03604251022108235,0.18977207876163546,0.9957999236349746,0.8447666209864606,0.8499726952291119,0.8617409489798852,0.8438553138306542,0.025607755552528925,0.07037764644419504,0.24940386702016817,0.9445492202749817,0.9090265673856327,0.3654020581500295,0.09320377721260342,0.11639394656811358,0
2024-10-07,0.995418098510882,0.8532935609797839,0.8648863487546601,0.8548763588061324,0.8683763909659757,0.025495214538280714,0.0783015580523936,0.3280896509549649,0.995418098510882,0.8532935609797839,0.8681029212558776,0.8656479019375095,0.8447641134753194,0.03384463765671167,0.09421132749930633,0.31581704906159974,0.942009173511333,0.9014215662599188,0.3256037921707799,0.1197001136652443,0.12625756829443802,0
2024-10-06,0.9950362733867886,0.8423912693521399,0.841572931863009,0.8438289162047641,0.843128494155505,0.002830509960182797,0.00860692023751734,0.048797736156474314,0.9950362733867886,0.8423912693521399,0.8467812285019255,0.8608456876910038,0.8532913185808532,0.011412246254823873,0.0317614127270841,0.10211914302960641,0.9383432035413513,0.8923954091509453,0.30823172104063484,0.13053677677446313,0.13640045950570662,0
2024-10-05,0.9946544482626951,0.8427917879801197,0.8433719023766484,0.8460917613816757,0.846718964014444,0.00648678894490925,0.019660177069509212,0.05914430927730901,0.9946544482626951,0.8427917879801197,0.8382076722860121,0.8592444631066677,0.8423887278507812,0.00996657466743101,0.027691335646506447,0.07758939432521347,0.9339135380373614,0.8833805441063838,0.31496439969874984,0.14475288253139806,0.14746905666087295,0
2024-10-04,0.9942726231386025,0.8237134215523667,0.8233277423184546,0.8233057106563614,0.8227922164932685,0.00985260762335371,0.029087781565226876,0.19839476040165382,0.9942726231386025,0.8237134215523667,0.8398287955404572,0.8413018739625646,0.8427893953055225,0.027701751421737128,0.07501964417601455,0.24941654650717585,0.9286399001735671,0.8737651722206126,0.3043538579268917,0.14640532677924406,0.15666733292138274,0
2024-10-03,0.9938907980145091,0.8222331195850746,0.8275167144276206,0.824398990562164,0.8297433661401745,0.024627650132029905,0.07283181676953829,0.3105068176468881,0.9938907980145091,0.8222331195850746,0.8255358472634946,0.8320808578278661,0.8237106127793744,0.03418028151511432,0.09103103703218081,0.3443729619202814,0.9239271800737845,0.8644350825659838,0.3038385381883188,0.15508296148091177,0.16582927471332026,0
2024-10-02,0.9935089728904156,0.82446036947593,0.8289962936889775,0.8272407999993102,0.8305799456173073,0.018361613230889785,0.05442247990131479,0.24416816324951396,0.9935089728904156,0.82446036947593,0.8384878121431762,0.8345896035557081,0.8222305758206636,0.041167034145857005,0.11036208413634516,0.34891957631329923,0.919281179714008,0.8559462769268046,0.32302584656079925,0.16582166950880312,0.17539046568874922,0
2024-10-01,0.993127147766323,0.8605582734570624,0.8632730941034714,0.8598939532857728,0.8662797001871496,0.019991668709092598,0.06152204093529364,0.2836521565302062,0.993127147766323,0.8605582734570624,0.8631730271416514,0.8369831942204711,0.8244700207016289,0.05712645939460877,0.15590030283481965,0.3682251792800627,0.9149971025440004,0.8487564243379977,0.444130260454391,0.1971197238558957,0.18954354474641832,1
2024-09-30,0.9927453226422296,0.8931035958101657,0.892049759841797,0.8898808540398055,0.8940248405939096,0.01725889724272555,0.05481513905217794,0.22195962611760078,0.9927453226422296,0.8931035958101657,0.8842816717611932,0.8762774877981608,0.8605559919173926,0.03916353745933086,0.10989671406775953,0.26123888705375764,0.9128905475948252,0.842306207011526,0.6141447815727457,0.23981841891265657,0.2097393296836192,1
2024-09-29,0.9923634975181361,0.8967666455985378,0.8972709633034607,0.8978294730448317,0.8972311301779423,0.005860896008738308,0.0188260486633166,0.07332234943624234,0.9923634975181361,0.8967666455985378,0.8907684342664236,0.9138699967934643,0.8931019230749968,0.010663873234498255,0.03132110834093196,0.09271766474595433,0.9108755581621968,0.8361904118132927,0.6017632487427135,0.2775421692904444,0.23373542373534378,1
2024-09-28,0.9919816723940436,0.8955067075780442,0.8960700293199455,0.8988741946578406,0.9002758486183227,0.004927919111161408,0.015843134107110194,0.06485013213993614,0.9919816723940436,0.8955067075780442,0.893376642718846,0.9137274030081305,0.89676502527997,0.011702026637647535,0.03430653473286221,0.08800418042029676,0.9098743281744651,0.8299091946799488,0.6218630485758398,0.31084990626673453,0.25985406238422654,1
2024-09-27,0.9915998472699501,0.8869789090238892,0.8874423194267085,0.888465336705788,0.8908383704034984,0.00938962066533816,0.02979293972019679,0.11796297072501244,0.9915998472699501,0.8869789090238892,0.8967525053013808,0.9049363574891877,0.8955050692303278,0.02869342464447227,0.08290466386544311,0.22970079826896755,0.9079956631940634,0.8234138570076703,0.7163536114058565,0.3334916243065491,0.28545420486927653,1
2024-09-26,0.9912180221458566,0.8580456951831446,0.8586959629746335,0.8573467978679172,0.8578639260753852,0.012164503044542375,0.03731719321527012,0.17525012010278865,0.9912180221458566,0.8580456951831446,0.8874050538648662,0.8735584271832503,0.8869771486471965,0.03700991408684251,0.10479799744282373,0.286384280694673,0.905005621661425,0.817128766580236,0.6025743888125322,0.3346462117768,0.30617425654230646,1
2024-09-25,0.9908361970217641,0.8739389440188287,0.875253840272349,0.8740262841154329,0.8748241567386584,0.015686388447058025,0.048978024830689346,0.15887530052565793,0.9908361970217641,0.8739389440188287,0.8729227452287572,0.8776024278014972,0.8580435207851251,0.023123641769654552,0.06494798325559262,0.22030628384864612,0.9036331208694657,0.8105779570828272,0.5867001484108464,0.3462626315970454,0.3251643348864628,1
2024-09-24,0.9904543718976706,0.8607355662688048,0.8603452456453277,0.8569314664345827,0.8572893072791605,0.02246347612785578,0.06887050649124447,0.16115053635164808,0.9904543718976706,0.8607355662688048,0.8710789285182374,0.8739962791341215,0.8739369970460792,0.03018754259863228,0.08427134266419885,0.25411557753158115,0.9039268095185142,0.8042399770263227,0.5285703383612439,0.34707765295550297,0.3405257691711327,1
2024-09-23,0.9900725467735771,0.8641522090984839,0.8655134078560527,0.8531712156784095,0.8669387668344565,0.03512938567056551,0.1077741927377261,0.3889911688177694,0.9900725467735771,0.8641522090984839,0.8718999156034354,0.8716428248981885,0.8607334303616353,0.031361812143793986,0.0876092721510307,0.2625924387160318,0.9042218911752551,0.7978347463968384,0.513244283923637,0.3542880482774118,0.3543133267288737,0
2024-09-22,0.9896907216494846,0.8608640642066132,0.8610427881340861,0.8613779981513368,0.8619559127642208,0.008754847349381556,0.02697222188666363,0.1252260995450603,0.9896907216494846,0.8608640642066132,0.8613201324813299,0.8690037452396371,0.8641501220819426,0.018428021042196697,0.0513331752238031,0.14082659481010862,0.904519469588952,0.7934598758517958,0.5667568957902559,0.35842437586151743,0.3662029532663347,0
2024-09-21,0.9893088965253911,0.8587474255695728,0.8590465213231548,0.860372353034304,0.8611382909679433,0.008720706204034505,0.026848186221335602,0.11892809201539464,0.9893088965253911,0.8587474255695728,0.8550776235629535,0.8748427929058059,0.8608617870426721,0.01071332240574808,0.03021472966814806,0.08418772052781355,0.9067878570164533,0.7900026557533445,0.5555875424508956,0.3623831039686593,0.37653732759990616,0
2024-09-20,0.9889270714012977,0.8551264452619532,0.8547521815537684,0.8549665795394891,0.8551407701155714,0.012014625757786505,0.03673162897196196,0.10641483234510501,0.9889270714012977,0.8551264452619532,0.863211182899412,0.8688880063739568,0.8587452612130008,0.033187409242710894,0.09220039755624634,0.26062869495361674,0.9085529347794713,0.7865546170766268,0.6128236713506782,0.36332464905304046,0.38500049188530755,0
2024-09-19,0.9885452462772051,0.8381266546077027,0.8487406491562867,0.8411791849849711,0.8475232292628463,0.06463370953648591,0.19500744291075142,0.46190511503536447,0.9885452462772051,0.8381266546077027,0.859192487996539,0.8572849296758684,0.8551240859952558,0.04484607238487512,0.12323393797904805,0.2914397169885943,0.9086077416394875,0.7830799368946586,0.5693372805976149,0.36100557373955344,0.39128909052259087,0
2024-09-18,0.9881634211531116,0.8174354816576348,0.8164938560789278,0.8146097536657917,0.8190005367034344,0.015938596895274677,0.04658402698374499,0.1575748586978601,0.9881634211531116,0.8174354816576348,0.829919504116992,0.8225457558937427,0.8381243382726568,0.04715317440419523,0.1244263436746855,0.3393581262635142,0.9068470864855905,0.7792699166944466,0.4870808206570065,0.34472513018158996,0.3929366900893132,0
2024-09-17,0.9877815960290182,0.7873858525487594,0.7880430151677963,0.7823631683337867,0.7815161749949051,0.013077234359919459,0.036903330031636934,0.12604613021829153,0.9877815960290182,0.7873858525487594,0.8233062176863993,0.7997075440869481,0.817432726145655,0.04324672501128954,0.11351140560227738,0.25727244131237026,0.9022433330804099,0.7758742204431418,0.30170621929229374,0.3127906228611654,0.3876183805948933,0
2024-09-16,0.9873997709049256,0.8005219763669683,0.8004342234160395,0.7966762279573364,0.796400108748151,0.02338330015282029,0.06685181227658402,0.16660056982996455,0.9873997709049256,0.8005219763669683,0.7933872809412699,0.7980041540474087,0.7873826670400506,0.03451708248899222,0.08831116915330157,0.2064850517388767,0.8997666415245271,0.7735130139668035,0.25259222779415275,0.29759606289293067,0.3802061138174806,0
2024-09-15,0.9870179457808321,0.8128426104885511,0.8134260416243719,0.8164976368776384,0.8159263764102108,0.002878031069479636,0.00848037136370232,0.028559207181878075,0.9870179457808321,0.8128426104885511,0.8101970908007745,0.8154853931859437,0.8005189788303058,0.01779121657895014,0.0470349015835751,0.10188243737318871,0.8981345769659435,0.7713226737237144,0.31388522946791225,0.2982289298089784,0.3744078180385665,0
2024-09-14,0.9866361206567387,0.82006840154146,0.820446215599675,0.822053969812832,0.821505104858236,0.01125013775007007,0.033128240804874365,0.09812639649719007,0.9866361206567387,0.82006840154146,0.8132417500585102,0.8258325645382829,0.8128399323501622,0.015660956153729238,0.041659152718501874,0.08452757019771329,0.8980663576493508,0.7691173748995417,0.32255570917417553,0.3036269797279682,0.37089096355355333,0
2024-09-13,0.9862542955326461,0.7862170650698961,0.7866134748224191,0.7879644679720705,0.78727715569297,0.006859146236788761,0.019431562481107247,0.08475763955836565,0.9862542955326461,0.7862170650698961,0.8134481315735349,0.8000375385072548,0.8200658268009037,0.03891914594223065,0.10075931599917856,0.22178321414615548,0.895815569313566,0.7661834428847244,0.28817985053800155,0.2909263577357809,0.3654381322181821,0
2024-09-12,0.9858724704085526,0.774851007499672,0.7818083092050447,0.7782542460491794,0.781458727477162,0.019186749904924402,0.05379677609233928,0.15411740302841734,0.9858724704085526,0.774851007499672,0.7845547194700747,0.7955332095379918,0.7862140059318817,0.04056176309120527,0.10317434745934807,0.2433811763883513,0.8932120531611927,0.7630193146474918,0.3262608881142356,0.2797279744072281,0.3587487033440119,0
2024-09-11,0.9854906452844592,0.7791150498702213,0.7786602895165898,0.779896895516058,0.7816668311101862,0.0067821408525255335,0.01903860221047641,0.07395644917045782,0.9854906452844592,0.7791150498702213,0.7759549223055155,0.7695713619136816,0.7748476426229467,0.04312878432411723,0.10734800098670644,0.26560897408102624,0.8887274133317808,0.759356456927632,0.26433386143233917,0.2731301296440901,0.35202604576510643,0
2024-09-10,0.9851088201603666,0.7706155838235119,0.7697623694770619,0.76820497805826,0.7722096771205351,0.021674744322315167,0.05986410065816704,0.1373524509029473,0.9851088201603666,0.7706155838235119,0.7768435684853299,0.781848876566762,0.7791117460100319,0.030768406348680333,0.0772080952227142,0.18664434814166025,0.8822709825323228,0.7554962805949603,0.27614096695646223,0.26492588494561015,0.34494297526878437,0
2024-09-09,0.9847269950362731,0.7395348231557862,0.7432368830845018,0.7403944370010742,0.7443905730346809,0.021158091307217283,0.056499826848478846,0.18511950630499338,0.9847269950362731,0.7395348231557862,0.7774625711874383,0.7556589080760479,0.7706120152442519,0.04228451160455954,0.10356753473166462,0.22033131433854208,0.8741701480187137,0.7517349791719787,0.2012200107775757,0.24551427656862868,0.3352425444038661,0
2024-09-08,0.9843451699121797,0.7293882081534946,0.7286565437463078,0.7299832804316112,0.7313571674467321,0.007416963900885844,0.01955276659983363,0.05118474549493633,0.9843451699121797,0.7293882081534946,0.7381720697016333,0.741604590206332,0.7395309529202863,0.021099960087581433,0.05066128194355992,0.11785609452353905,0.8652171429524893,0.7482746321954857,0.1933230715609371,0.22562959098134974,0.323349913896005,0
2024-09-07,0.9839633447880871,0.726556531437135,0.7273052070781906,0.7289418630811298,0.7281472873928406,0.01194945144273117,0.03138671598158453,0.10825157208370546,0.9839633447880871,0.726556531437135,0.7315338189090858,0.7433053531341661,0.7293841927244801,0.021652113287952118,0.05180362010073513,0.12605709474454319,0.8565942122007134,0.7449710225025098,0.19109130026614762,0.21097342443650788,0.31079007518010004,0
2024-09-06,0.9835815196639937,0.7582807834482064,0.7593039501006211,0.7590751570314849,0.7607200299531357,0.008914192517390954,0.024386284062370988,0.0992011418094197,0.9835815196639937,0.7582807834482064,0.762143530896944,0.7258563690893453,0.7265524754880953,0.07129688607494197,0.1710879939030465,0.3472161233670726,0.8514454045726703,0.7423096458208693,0.31113032857730516,0.22015047403378127,0.30264930963865955,0
2024-09-05,0.9831996945399002,0.7839073933391991,0.7878011127511167,0.7874487156906208,0.78679761253861,0.01397741842951602,0.03951706295969419,0.09529014361821607,0.9831996945399002,0.7839073933391991,0.7808536109672981,0.7710083920164411,0.7582771814589991,0.03626512941841444,0.0902864900453599,0.2211292679613146,0.8467798335966296,0.7397901083618829,0.3939380058169912,0.24434343938510641,0.30116429732157024,0
2024-09-04,0.9828178694158076,0.7769936891486067,0.782317705369719,0.7750361816746748,0.7744789976901788,0.022081650954722743,0.061763286686535517,0.15765761408690177,0.9828178694158076,0.7769936891486067,0.7835760030070709,0.7704588878180976,0.7839041580552976,0.04646123624728454,0.11604528164273278,0.2086134317419198,0.8423907327811156,0.7371948021089288,0.4206766097434189,0.25902614848461303,0.30302753765161217,0
2024-09-03,0.9824360442917142,0.8005236934886317,0.8011104636234238,0.8026428641002793,0.8048970274787275,0.00749599902632438,0.021599361495852096,0.052029495310348825,0.9824360442917142,0.8005236934886317,0.8018829653690399,0.7968613604556346,0.7769902118371763,0.02971828054274905,0.07638993358362714,0.1449669400442902,0.8391024049128382,0.7351973473725248,0.5686561790449481,0.2894634592051557,0.3108433829257263,0
2024-09-02,0.9820542191676207,0.7743325798508077,0.7781211559389903,0.7754384397214878,0.779178491879147,0.0187549433664751,0.05232674298185208,0.14576125822583194,0.9820542191676207,0.7743325798508077,0.7964367628598379,0.7926725767922995,0.80052083907206,0.02980615975226603,0.07627630503328449,0.12902632839634845,0.8347150472599553,0.7327557372620249,0.48013103873664004,0.3011957594234944,0.319534177543603,0
2024-09-01,0.9816723940435281,0.7982610995102053,0.798516875124025,0.8008956275412291,0.8001864746425938,0.0042959072917779974,0.012387687525457484,0.0336266313290408,0.9816723940435281,0.7982610995102053,0.7914850249289012,0.7937380165394196,0.7743304954152912,0.026926576981811338,0.06878013840041415,0.141315641967026,0.8314844873445479,0.7301760628776037,0.48347827443957203,0.323694507790836,0.3311623339217186,0
2024-08-31,0.9812905689194347,0.8004073584959387,0.8040324503799813,0.8033436550832629,0.8047249721630871,0.01440154865161635,0.041525550533199666,0.08090682710464688,0.9812905689194347,0.8004073584959387,0.7969571847008177,0.8162582018792314,0.7982579265258883,0.011269634796916898,0.029710349148738158,0.0587192299070863,0.8288123560482595,0.7279102791367307,0.48113257376674384,0.34536483044343197,0.3449682225061642,1
2024-08-30,0.9809087437953412,0.8037701981801658,0.8043935883850241,0.8042286227862516,0.8041217732267855,0.008865049113117836,0.02559714574141096,0.07290749774572171,0.9809087437953412,0.8037701981801658,0.8037896185133439,0.8010370085604435,0.8004043593191458,0.0372019198557129,0.09619270711181115,0.18681174364889097,0.8265119979524156,0.7256079411828793,0.558064445151823,0.3633271152225104,0.3597457203111064,1
2024-08-29,0.9805269186712486,0.7991325387543627,0.8008102301275449,0.8011517797188962,0.8041479118473585,0.009424097504410221,0.02712144648312392,0.07858215299429418,0.9805269186712486,0.7991325387543627,0.821135878468947,0.8158070684191836,0.8037673902196216,0.03523155912406742,0.09258608200929544,0.18012406976582238,0.8257247811409838,0.7235884343912536,0.5739723106433137,0.3785237330030673,0.374725765376018,1
2024-08-28,0.9801450935471552,0.8045715216230691,0.8038405868792816,0.8023322634227044,0.8024691517601129,0.0317718125347775,0.09144355634664178,0.173370390551699,0.9801450935471552,0.8045715216230691,0.8079159722271474,0.8033561643935583,0.7991295213354704,0.048180842299789146,0.12494476702968293,0.2405805207866065,0.8268353279782564,0.721414485041125,0.5688398306556961,0.39044791534729817,0.38918779532688563,1
2024-08-27,0.9797632684230617,0.8534951796817571,0.8553240548792519,0.8548700376082539,0.8546467214629814,0.015834667106668296,0.04840068262218522,0.10162146825256084,0.9797632684230617,0.8534951796817571,0.8501429067878952,0.8058958516592619,0.8045685820335848,0.04590253488262738,0.1235184442863372,0.19663900304806986,0.82992250705821,0.7203674751456127,0.6881643961671293,0.4291267536538971,0.4087953645801682,1
2024-08-26,0.9793814432989691,0.873327791800143,0.8757828230984211,0.8725981243856584,0.8745955156180412,0.01416011670597481,0.04420368292222525,0.10878464575857136,0.9793814432989691,0.873327791800143,0.868142779129226,0.8754557856370258,0.8534929401678998,0.02530245917639075,0.0708509291282012,0.14129337074373274,0.8330320808301315,0.7199087873536504,0.796272892913634,0.47070028104942035,0.4331209177923273,1
2024-08-25,0.9789996181748757,0.8724267322072925,0.8761551126333109,0.8757035565070553,0.8755287505437765,0.017230692079190597,0.05388680164707805,0.10448351501902836,0.9789996181748757,0.8724267322072925,0.8755044290466025,0.8896607245778414,0.8733259791775986,0.01588130562369833,0.045175354104483506,0.08283791358450018,0.8358954347834294,0.7203263289609297,0.8424595620788556,0.5036682073751727,0.4594325068757098,1
2024-08-24,0.9786177930507822,0.870712758600311,0.8718612017689186,0.8715213657924927,0.8724522923498432,0.014797849848933843,0.04604684751541754,0.0772774121852474,0.9786177930507822,0.870712758600311,0.8683342671328572,0.8861247781732554,0.8724246204999501,0.020551631222497525,0.05810680593289364,0.10181056504787066,0.8404098758429752,0.7205208888603726,0.8429492685604535,0.527325220501124,0.48539800069763145,1
2024-08-23,0.9782359679266897,0.8183203716881552,0.8255614795277928,0.8216139282423361,0.8259827080099218,0.012316725993074198,0.03636993576855047,0.06386888966987048,0.9782359679266897,0.8183203716881552,0.8748661357011652,0.8395831591047446,0.8707107654622938,0.049823926471278646,0.13598799218054722,0.1677587449699227,0.8427697298301924,0.7199878469345892,0.6558834461483327,0.5196857471063617,0.5045828178469459,1
2024-08-22,0.9778541428025962,0.8294845243694621,0.8292895217366192,0.828350744881338,0.827303857299217,0.01041725135945209,0.030943248528060022,0.054003802448914666,0.9778541428025962,0.8294845243694621,0.8244409614116212,0.8305740633142679,0.8183177719340747,0.027631461272138856,0.07372549870695042,0.11274409326426232,0.8451885773125664,0.7201452348104731,0.6127994811207481,0.5137503933347336,0.5186972309824188,0
2024-08-21,0.9774723176785027,0.7988306115285545,0.8014244220791141,0.8016856336124523,0.8010338255293035,0.009138094539708484,0.02630973818608348,0.04797878022855533,0.9774723176785027,0.7988306115285545,0.8304115573648414,0.8168342690959277,0.829481941273885,0.036497520418808306,0.09628492838231034,0.1300384536649499,0.8467163109234579,0.7197799423266005,0.5759504577627554,0.49412799802378954,0.525910982867544,0
2024-08-20,0.9770904925544102,0.8049077912821446,0.8209188689031871,0.807551705243692,0.8224873137928473,0.04761516264949915,0.1391258329020186,0.19743393809252052,0.9770904925544102,0.8049077912821446,0.8244409614116212,0.8134009259984959,0.798827589789219,0.041091744977581404,0.1082001065680195,0.12497940404571554,0.850855583802064,0.7193585148168515,0.5575132165800881,0.4901060939502805,0.5308461825178259,0
2024-08-19,0.9767086674303167,0.7904388948662211,0.7932757990643009,0.7909832709498144,0.7917995679084953,0.03379291644985106,0.09592175967110275,0.13137686696695053,0.9767086674303167,0.7904388948662211,0.7991592967425762,0.802295103165947,0.8049048565045285,0.029693464600019672,0.07645927975327445,0.10735793915895978,0.8540591437268493,0.718297658399301,0.5453540189304212,0.46983621090459926,0.5305820075831983,0
2024-08-18,0.9763268423062232,0.8056731982635893,0.8081126235889741,0.8084258981775698,0.8109425170084147,0.0062814827970746594,0.01826413015417919,0.04699216403192853,0.9763268423062232,0.8056731982635893,0.8086253288983766,0.8113676874893,0.79043575304518,0.01762938867517395,0.0465055774084907,0.07210732285705501,0.8584474452756548,0.7172892276224663,0.5413204611878061,0.4643201947003368,0.5292243706311384,0
2024-08-17,0.9759450171821307,0.7968386073055799,0.8011376276063843,0.7992442145954733,0.8038810681274421,0.009389701854985175,0.026977205023615333,0.05600927720153517,0.9759450171821307,0.7968386073055799,0.8003276572506578,0.8168573292986736,0.8056702744386041,0.009853840066273045,0.02615387250018658,0.05288633739944116,0.860735060776545,0.7166001166572633,0.5147987557631758,0.4560949608467837,0.5264289548279344,0
2024-08-16,0.9755631920580372,0.7777565204475563,0.778461420567653,0.7786996031724367,0.7792179870475954,0.01566738991986075,0.04379003444930348,0.06715761032529316,0.9755631920580372,0.7777565204475563,0.8019980000141843,0.7922437737817463,0.7968357001570759,0.036007303574466645,0.09239845476740446,0.13122191625021454,0.8603333264926253,0.715414926490741,0.46566672993722913,0.43621439491623676,0.5200611924855248,0
2024-08-15,0.9751813669339437,0.7941026601219527,0.7980064781810311,0.797706295884354,0.8011054913076878,0.009734117175598736,0.02791350080336956,0.04975640897498315,0.9751813669339437,0.7941026601219527,0.8024465074715782,0.7773556398469211,0.777753340242939,0.0492560006492738,0.1256239486873618,0.1646168600649768,0.8617445803018543,0.7150341483955345,0.5109655548689217,0.43288757099665265,0.514275627084016,0
2024-08-14,0.9747995418098512,0.8213443660308117,0.8239463662882962,0.8228044683973147,0.8268543304728777,0.008032841599769708,0.023738274320909133,0.04438375715914721,0.9747995418098512,0.8213443660308117,0.8301146800377303,0.8117217637669045,0.794099570727751,0.037074948681491283,0.09759815994734455,0.11347083152995553,0.8629083583019177,0.714983422364335,0.5590570556294467,0.4446799077018461,0.5120977694925879,0
2024-08-13,0.9744177166857577,0.8035933346488392,0.8101549262026068,0.806295367165342,0.8126550275123343,0.015515033502739467,0.044951236140066436,0.09441422618874892,0.9744177166857577,0.8035933346488392,0.8269671846298963,0.8111335826462341,0.8213415233576964,0.0363335658899556,0.0954671667575441,0.11242907699378693,0.8646826771104996,0.7146686945244081,0.43324791768984633,0.44633542589062253,0.5106995207591087,0
2024-08-12,0.9740358915616643,0.794520493060038,0.7986847199450545,0.7894034024709561,0.7932927725134308,0.02418012291113595,0.06877982736016879,0.10898777262258276,0.9740358915616643,0.794520493060038,0.8146692576648392,0.8001775051808832,0.8035903810619377,0.048366744874946355,0.1251621618286489,0.15055636012265863,0.864317298043724,0.7133871813841456,0.3547537239336766,0.437206469970483,0.5076838108073352,0
2024-08-11,0.9736540664375717,0.8261573149597499,0.8295038312653441,0.8295134143002159,0.8312820979029214,0.006488325855939409,0.019333197509139907,0.039698942343138234,0.9736540664375717,0.8261573149597499,0.830937369238516,0.8095843164934015,0.7945174096448383,0.02493399629566329,0.06591170019311911,0.08654347723828423,0.8657248752260935,0.7122855368598817,0.43948063904553875,0.451098169374979,0.5081581113436027,0
